transaction_id,customer_id,transaction_date,transaction_status,coupon_name,burn_date,branch_id
4463,185,2024-02-23,burned,XCX-101,2024-02-25,6
4464,6,2024-06-29,burned,IyS-880,2024-09-12,3
4465,206,2021-12-23,burned,pKG-084,2022-03-07,7
4466,544,2024-02-27,burned,eqn-508,2024-03-31,9
4467,611,2023-03-16,burned,txq-822,2023-03-22,3
4468,906,2024-06-26,subscribed,dns-048,,1
4469,387,2023-03-20,burned,OrM-723,2023-03-22,10
4470,768,2024-05-14,subscribed,kla-756,,6
4471,699,2024-07-13,burned,NYM-488,2024-09-24,1
4472,76,2023-07-17,subscribed,hqO-113,,1
4473,177,2024-07-06,subscribed,kiL-863,,8
4474,827,2023-09-09,subscribed,CMl-802,,9
4475,799,2024-03-19,subscribed,ecR-909,,2
4476,349,2023-09-07,subscribed,WWO-944,,9
4477,255,2024-01-15,subscribed,UdQ-969,,5
4478,837,2023-07-19,burned,oQX-386,2023-08-19,8
4479,702,2024-05-15,subscribed,nSz-857,,7
4480,308,2024-05-06,burned,PZH-368,2024-06-04,7
4481,345,2022-12-14,burned,KOS-015,2023-03-12,4
4482,127,2023-06-24,subscribed,QIr-029,,2
4483,937,2023-07-06,subscribed,wXa-674,,5
4484,287,2023-05-06,burned,nBG-575,2023-05-13,3
4485,766,2024-04-13,subscribed,AOB-542,,9
4486,725,2022-10-11,subscribed,tiH-377,,6
4487,762,2024-01-07,subscribed,Iwv-656,,1
4488,596,2023-10-03,subscribed,ASQ-718,,3
4489,487,2022-10-24,subscribed,TOJ-573,,4
4490,383,2024-06-04,subscribed,XbW-730,,9
4491,406,2024-07-13,subscribed,rJG-777,,6
4492,388,2024-04-07,burned,AiP-363,2024-04-21,4
4493,525,2023-07-26,subscribed,nyL-338,,1
4494,557,2024-01-31,burned,byh-865,2024-03-17,8
4495,639,2024-02-13,burned,jJZ-302,2024-03-12,2
4496,938,2023-08-19,burned,gjt-518,2023-10-21,8
4497,626,2023-10-22,burned,Ofp-138,2024-01-05,6
4498,945,2023-05-15,subscribed,pGI-431,,8
4499,276,2022-12-25,burned,Qkw-428,2023-02-10,6
4500,500,2024-03-03,burned,QPP-354,2024-04-05,5
4501,717,2023-01-19,burned,Tdr-938,2023-02-21,5
4502,337,2023-05-29,burned,xgN-580,2023-08-08,10
4503,950,2022-09-23,burned,pvs-869,2022-09-25,10
4504,932,2024-07-14,subscribed,nOb-878,,8
4505,481,2024-04-07,subscribed,JZv-165,,7
4506,897,2023-11-28,burned,TwY-251,2024-02-03,8
4507,911,2023-07-10,subscribed,sYe-069,,8
4508,973,2024-04-25,subscribed,eMv-411,,7
4509,273,2024-05-14,burned,mGy-124,2024-07-31,2
4510,920,2024-03-15,burned,HBH-042,2024-04-10,9
4511,58,2022-09-15,burned,HPt-767,2022-10-13,7
4512,328,2024-05-10,subscribed,HaV-716,,6
4513,731,2024-07-07,burned,VTY-863,2024-07-30,9
4514,109,2023-02-19,subscribed,CLZ-666,,1
4515,279,2022-04-25,subscribed,rRR-278,,2
4516,686,2024-06-09,subscribed,zIc-772,,1
4517,328,2024-05-13,burned,mnR-765,2024-07-24,10
4518,776,2022-10-26,subscribed,DFh-975,,3
4519,315,2022-04-14,burned,Lsa-681,2022-07-11,5
4520,474,2023-08-22,burned,cwY-408,2023-09-23,1
4521,111,2024-07-11,burned,eTt-382,2024-09-09,4
4522,699,2024-07-13,burned,lWy-684,2024-09-13,8
4523,781,2023-03-08,burned,TRV-802,2023-04-19,6
4524,935,2023-11-20,subscribed,dgc-264,,1
4525,229,2024-05-14,subscribed,rSx-395,,1
4526,497,2024-07-03,subscribed,vQi-130,,3
4527,156,2024-05-23,subscribed,kHg-900,,10
4528,473,2023-02-15,subscribed,RUV-095,,8
4529,701,2024-03-10,burned,ErV-862,2024-05-15,8
4530,272,2024-05-14,burned,XBV-716,2024-08-03,3
4531,887,2024-05-12,subscribed,gKg-677,,7
4532,2,2023-08-04,subscribed,pOl-407,,3
4533,758,2023-10-28,subscribed,GPu-100,,4
4534,722,2024-06-06,burned,sZh-644,2024-07-16,9
4535,511,2024-05-18,burned,HUY-170,2024-06-03,4
4536,913,2022-10-06,burned,PZR-708,2022-10-12,3
4537,286,2024-03-18,subscribed,kAo-387,,5
4538,871,2023-12-30,subscribed,Kcl-119,,7
4539,13,2023-09-28,subscribed,fjq-715,,5
4540,608,2023-12-12,subscribed,yyY-991,,4
4541,498,2024-07-14,burned,oYU-854,2024-08-16,8
4542,733,2024-03-08,subscribed,qrL-396,,4
4543,238,2023-06-09,subscribed,ClF-595,,2
4544,94,2024-03-09,subscribed,sAh-375,,10
4545,338,2023-10-07,burned,bEk-685,2023-11-30,6
4546,781,2023-09-15,burned,xPa-421,2023-11-09,2
4547,171,2024-06-05,subscribed,FZs-629,,3
4548,981,2024-06-05,burned,FIK-932,2024-07-10,1
4549,606,2022-11-21,burned,AWP-830,2022-12-15,5
4550,661,2024-01-28,burned,Vsj-361,2024-02-24,9
4551,624,2023-03-26,burned,iWs-602,2023-04-02,2
4552,567,2023-04-18,burned,Toh-345,2023-04-20,7
4553,849,2024-07-13,subscribed,NcN-269,,5
4554,936,2024-01-01,subscribed,BDZ-655,,2
4555,467,2024-01-15,subscribed,BIL-605,,8
4556,628,2024-06-13,burned,CQK-392,2024-07-02,6
4557,143,2024-05-23,burned,uDG-682,2024-06-29,4
4558,201,2023-11-28,burned,ZXe-541,2023-12-08,4
4559,180,2024-06-19,burned,uGR-243,2024-08-17,2
4560,714,2024-03-03,subscribed,LpV-527,,3
4561,364,2024-02-18,subscribed,Rnj-740,,7
4562,479,2024-05-18,subscribed,YPi-724,,3
4563,565,2024-01-05,subscribed,SbV-932,,5
4564,471,2024-03-05,subscribed,FkW-770,,10
4565,384,2024-01-06,subscribed,dEA-946,,6
4566,692,2024-04-29,burned,AhA-110,2024-06-27,6
4567,926,2023-11-14,burned,qET-906,2023-12-23,4
4568,417,2023-10-17,subscribed,DQL-974,,6
4569,825,2024-01-07,burned,fkp-918,2024-03-29,3
4570,308,2024-03-29,subscribed,sSf-379,,7
4571,649,2023-06-23,subscribed,QvM-034,,7
4572,694,2022-07-02,burned,uRY-824,2022-09-28,4
4573,367,2024-02-21,subscribed,SGI-230,,2
4574,1,2024-05-26,subscribed,AFy-893,,7
4575,44,2024-04-02,subscribed,AYW-074,,3
4576,739,2022-10-08,burned,bXf-262,2022-12-01,1
4577,843,2024-05-12,burned,gFG-123,2024-06-10,2
4578,98,2022-06-22,burned,pHc-258,2022-06-25,10
4579,720,2023-09-08,burned,bwo-298,2023-10-13,9
4580,265,2023-02-06,subscribed,TbR-045,,8
4581,800,2023-08-15,burned,Ivf-563,2023-09-05,6
4582,783,2023-10-29,burned,ies-948,2023-12-11,6
4583,140,2024-06-27,burned,msk-616,2024-08-02,1
4584,481,2023-12-27,subscribed,FnM-291,,2
4585,237,2023-11-27,burned,pFD-268,2023-12-11,4
4586,974,2023-05-29,burned,YDl-094,2023-08-25,3
4587,953,2023-12-20,subscribed,VtH-984,,1
4588,904,2023-11-28,subscribed,POy-328,,8
4589,72,2024-06-11,subscribed,pUw-795,,7
4590,667,2022-05-11,subscribed,rrh-661,,4
4591,190,2023-10-02,burned,oYd-388,2023-12-22,9
4592,268,2024-06-17,subscribed,cmp-377,,4
4593,321,2024-02-03,burned,lUE-006,2024-03-08,1
4594,107,2023-01-15,burned,APH-175,2023-03-25,10
4595,232,2024-05-11,burned,nvm-388,2024-07-30,1
4596,42,2022-09-11,burned,dtz-392,2022-11-03,1
4597,702,2024-05-01,burned,hhO-307,2024-06-13,1
4598,883,2022-10-21,subscribed,PbG-261,,4
4599,139,2023-07-19,burned,Jtl-675,2023-10-08,1
4600,615,2024-06-28,burned,LRJ-037,2024-09-19,2
4601,683,2024-01-16,burned,dqR-929,2024-02-04,4
4602,863,2023-12-11,subscribed,vyX-027,,7
4603,273,2023-09-11,burned,suT-907,2023-10-16,2
4604,481,2024-02-04,burned,HFo-247,2024-05-02,8
4605,416,2023-10-18,subscribed,ybv-190,,7
4606,506,2024-06-22,burned,axs-015,2024-07-28,9
4607,733,2023-12-16,burned,DYx-691,2024-03-12,6
4608,725,2022-04-27,subscribed,Gqo-345,,4
4609,853,2024-06-25,burned,HTI-143,2024-08-19,6
4610,424,2023-05-11,burned,cAL-539,2023-07-24,4
4611,407,2023-08-08,burned,VYe-803,2023-10-29,7
4612,568,2023-06-10,burned,sXv-335,2023-09-07,9
4613,390,2024-04-06,burned,WAC-242,2024-05-04,3
4614,342,2024-01-12,subscribed,xnD-707,,3
4615,946,2024-06-12,subscribed,jYj-605,,2
4616,614,2022-04-05,subscribed,bZk-789,,1
4617,933,2024-07-14,burned,GSm-621,2024-07-18,1
4618,493,2021-12-11,burned,ceR-203,2022-01-04,3
4619,192,2024-02-01,burned,RME-223,2024-02-16,7
4620,499,2024-02-27,subscribed,dQv-831,,9
4621,822,2024-07-12,burned,fHx-136,2024-09-29,2
4622,712,2022-01-18,burned,FXc-978,2022-02-12,7
4623,233,2023-11-12,burned,dfG-649,2023-12-10,1
4624,945,2023-09-26,subscribed,QsZ-470,,2
4625,227,2022-10-13,subscribed,XIa-256,,6
4626,371,2022-12-07,burned,RGK-878,2023-01-16,5
4627,139,2022-11-28,burned,RqW-049,2022-11-30,8
4628,856,2024-06-10,burned,FWm-282,2024-08-01,2
4629,817,2024-04-26,subscribed,LZc-667,,1
4630,149,2023-07-22,subscribed,JjJ-697,,7
4631,115,2024-04-09,subscribed,faF-472,,6
4632,450,2024-01-11,burned,Gzm-552,2024-03-07,8
4633,63,2023-11-18,subscribed,HTR-616,,8
4634,104,2023-02-05,burned,dVN-878,2023-02-16,2
4635,851,2024-01-30,burned,rdm-723,2024-01-31,8
4636,871,2024-05-23,subscribed,mNC-684,,6
4637,668,2024-06-15,burned,DDW-470,2024-08-23,9
4638,273,2024-03-19,subscribed,LEF-345,,7
4639,6,2023-10-30,burned,hVf-194,2023-10-31,2
4640,147,2024-06-19,burned,xOx-170,2024-08-14,8
4641,184,2022-10-04,subscribed,eSY-509,,9
4642,998,2024-05-12,burned,hPr-741,2024-06-02,7
4643,28,2024-05-01,burned,aif-032,2024-06-16,4
4644,962,2024-05-12,burned,KoS-919,2024-07-24,9
4645,550,2024-04-24,burned,SrX-098,2024-07-01,4
4646,119,2024-04-22,burned,Eci-188,2024-05-30,4
4647,293,2023-08-29,burned,vKz-119,2023-10-05,9
4648,371,2023-04-07,burned,qGb-532,2023-05-17,8
4649,244,2024-01-03,burned,Kxq-363,2024-02-22,4
4650,580,2024-04-14,subscribed,iij-103,,8
4651,726,2024-07-13,subscribed,ePT-683,,8
4652,218,2024-05-29,burned,rDj-110,2024-08-07,7
4653,177,2022-12-24,burned,azS-062,2023-02-21,10
4654,299,2024-05-16,subscribed,uGY-682,,6
4655,676,2022-10-09,burned,sQS-794,2022-10-11,8
4656,58,2023-02-23,subscribed,Isz-251,,7
4657,269,2023-05-04,subscribed,BZr-385,,5
4658,308,2024-04-28,subscribed,Edr-723,,4
4659,570,2023-06-08,burned,Ewk-161,2023-08-04,2
4660,288,2022-03-16,burned,yze-657,2022-05-28,8
4661,977,2024-05-30,burned,eKb-834,2024-07-18,9
4662,105,2023-05-26,subscribed,gcy-762,,4
4663,228,2023-10-25,subscribed,xna-078,,4
4664,247,2024-01-19,subscribed,wfC-798,,5
4665,700,2022-09-26,burned,NVv-048,2022-09-30,2
4666,494,2023-12-15,subscribed,Dkv-584,,7
4667,83,2023-07-03,subscribed,fhR-186,,5
4668,186,2023-03-13,burned,pgM-839,2023-03-27,6
4669,252,2023-08-01,subscribed,ify-486,,4
4670,355,2023-01-20,subscribed,DPT-758,,8
4671,750,2023-02-25,burned,kpK-607,2023-04-29,8
4672,872,2024-03-14,burned,IKt-675,2024-03-22,5
4673,696,2024-02-09,subscribed,NyX-586,,6
4674,796,2024-06-16,burned,taJ-994,2024-08-10,3
4675,897,2022-09-26,subscribed,wDh-738,,1
4676,938,2023-05-15,burned,ogA-608,2023-07-22,9
4677,210,2024-06-06,subscribed,CNW-777,,9
4678,816,2023-05-18,burned,rGi-787,2023-06-09,3
4679,808,2024-06-23,subscribed,Nex-898,,4
4680,609,2023-02-16,burned,MTB-268,2023-03-13,7
4681,447,2024-02-15,burned,Mpx-251,2024-04-26,2
4682,460,2024-05-14,burned,kGD-807,2024-06-09,3
4683,968,2024-04-09,burned,cBL-059,2024-07-05,6
4684,472,2023-02-04,burned,JDG-979,2023-02-20,8
4685,720,2022-10-05,burned,wGX-037,2022-10-29,1
4686,370,2023-04-03,burned,MpJ-458,2023-06-02,4
4687,900,2024-06-15,subscribed,lNh-605,,1
4688,934,2023-07-23,subscribed,CeC-435,,2
4689,492,2022-10-03,burned,wgQ-757,2022-12-28,8
4690,923,2023-09-06,burned,gir-521,2023-10-15,6
4691,137,2023-07-25,subscribed,pvJ-005,,9
4692,367,2024-04-09,subscribed,sFe-861,,2
4693,912,2023-03-01,burned,wTH-308,2023-03-20,3
4694,184,2023-10-26,subscribed,NAl-802,,9
4695,588,2023-12-17,subscribed,Ztz-475,,9
4696,287,2023-04-03,burned,ppC-684,2023-06-24,6
4697,472,2022-09-28,burned,SGL-493,2022-11-01,3
4698,375,2023-08-04,burned,jXB-461,2023-08-14,5
4699,654,2022-08-28,subscribed,LBt-914,,2
4700,749,2024-06-01,burned,TwX-866,2024-08-07,7
4701,537,2022-10-31,burned,OvW-860,2023-01-13,10
4702,511,2023-07-22,subscribed,Lng-781,,8
4703,802,2024-04-09,burned,Mxt-060,2024-06-19,6
4704,579,2021-11-22,subscribed,atm-190,,8
4705,250,2024-04-27,subscribed,Vir-416,,2
4706,920,2024-04-19,subscribed,YyT-103,,3
4707,510,2023-01-04,subscribed,xYV-357,,7
4708,630,2022-10-07,subscribed,rFm-178,,10
4709,73,2023-12-07,subscribed,btC-419,,1
4710,282,2024-03-08,burned,MJy-948,2024-03-31,7
4711,916,2024-05-25,burned,QeO-250,2024-06-23,6
4712,960,2022-08-14,burned,MLA-051,2022-10-02,8
4713,360,2024-03-23,subscribed,Zdz-494,,7
4714,10,2024-05-01,burned,Xaq-718,2024-07-18,4
4715,211,2023-11-15,subscribed,cLV-130,,3
4716,835,2023-08-07,burned,Adn-366,2023-10-09,3
4717,152,2024-02-27,subscribed,qJk-331,,4
4718,5,2024-02-25,burned,CaT-566,2024-05-01,9
4719,195,2022-09-22,subscribed,Usl-381,,9
4720,954,2023-05-21,burned,wbw-438,2023-08-13,2
4721,283,2024-03-11,subscribed,ywa-862,,5
4722,464,2024-04-03,burned,pwg-633,2024-06-15,1
4723,113,2024-06-25,subscribed,sKR-023,,4
4724,271,2023-02-04,burned,wJr-408,2023-04-08,2
4725,163,2024-02-29,burned,Blk-683,2024-05-19,8
4726,460,2023-11-05,burned,WKa-642,2024-01-02,4
4727,105,2024-04-28,subscribed,yhC-952,,5
4728,693,2024-06-24,subscribed,lgE-094,,4
4729,556,2023-04-03,subscribed,MFN-930,,5
4730,282,2023-12-13,subscribed,XYQ-449,,5
4731,687,2023-09-13,subscribed,Htu-256,,5
4732,162,2024-07-01,burned,Eve-164,2024-08-28,3
4733,983,2024-07-12,subscribed,yLB-719,,7
4734,351,2023-10-22,burned,DHN-425,2023-12-04,3
4735,434,2023-07-13,burned,hzA-227,2023-08-20,2
4736,852,2024-05-16,subscribed,znW-543,,3
4737,140,2024-05-20,burned,DNJ-450,2024-06-16,3
4738,471,2023-08-28,subscribed,vuR-826,,8
4739,132,2023-12-05,subscribed,YFJ-703,,4
4740,87,2023-01-05,subscribed,NYZ-226,,3
4741,688,2023-09-21,burned,TeE-756,2023-09-23,10
4742,183,2024-07-12,subscribed,Fdz-122,,5
4743,368,2022-08-01,subscribed,Aei-111,,4
4744,129,2024-03-31,subscribed,Iri-106,,9
4745,246,2023-06-19,burned,xeG-427,2023-09-16,8
4746,601,2024-05-01,subscribed,qlU-591,,7
4747,578,2024-06-25,burned,adM-237,2024-07-17,8
4748,670,2023-11-17,burned,YJw-177,2023-12-23,5
4749,899,2024-06-28,subscribed,UuE-387,,4
4750,378,2023-12-19,burned,Nlu-683,2024-01-25,7
4751,149,2022-11-04,burned,tGO-695,2022-12-16,1
4752,985,2024-05-24,subscribed,OMi-138,,6
4753,852,2024-07-01,subscribed,pat-799,,8
4754,433,2024-05-29,subscribed,BpP-483,,7
4755,628,2023-12-02,burned,wRj-533,2024-01-14,2
4756,726,2024-07-12,subscribed,ihf-654,,7
4757,469,2023-12-26,burned,OWw-517,2024-01-10,6
4758,446,2023-08-24,burned,PzH-903,2023-11-12,5
4759,481,2024-05-11,burned,bnV-327,2024-06-19,4
4760,884,2024-05-17,burned,zXT-474,2024-07-16,1
4761,294,2023-05-22,burned,eAb-997,2023-07-22,2
4762,765,2024-03-18,subscribed,Cln-623,,7
4763,143,2024-05-07,subscribed,zhF-555,,10
4764,250,2024-05-02,burned,PoE-317,2024-06-26,3
4765,878,2024-05-24,burned,Dhx-692,2024-07-05,5
4766,948,2024-03-28,subscribed,TUe-190,,8
4767,975,2024-06-09,subscribed,OWe-030,,8
4768,302,2023-06-19,burned,sUo-206,2023-08-02,6
4769,25,2024-04-13,burned,mHQ-492,2024-07-10,5
4770,789,2023-09-02,subscribed,zLC-838,,2
4771,984,2024-06-05,subscribed,UaM-537,,9
4772,889,2024-05-06,burned,OXM-617,2024-05-30,1
4773,890,2022-08-26,subscribed,nmw-921,,2
4774,901,2023-01-22,subscribed,PRY-193,,1
4775,70,2022-11-28,burned,ujo-347,2022-12-09,4
4776,625,2023-10-03,burned,CpK-307,2023-11-02,4
4777,875,2022-12-17,burned,Ooy-871,2023-02-06,5
4778,112,2024-03-17,subscribed,lKO-675,,5
4779,364,2023-10-21,burned,Ejy-937,2024-01-14,8
4780,303,2024-07-06,subscribed,wjj-999,,3
4781,471,2024-02-23,burned,JHU-028,2024-04-19,6
4782,964,2024-05-31,burned,lIX-016,2024-08-19,3
4783,91,2023-12-10,subscribed,lNx-670,,2
4784,530,2023-07-25,subscribed,YmL-311,,8
4785,661,2023-12-24,burned,Asl-831,2024-01-19,1
4786,988,2024-06-01,burned,HTk-475,2024-07-19,9
4787,739,2023-01-13,subscribed,DnS-407,,7
4788,726,2024-07-08,burned,Jzt-265,2024-08-14,10
4789,872,2024-02-27,subscribed,HNq-362,,4
4790,663,2023-10-15,subscribed,GTq-166,,3
4791,192,2023-06-26,burned,eSG-591,2023-09-08,6
4792,963,2023-06-21,subscribed,Ekk-428,,9
4793,552,2022-06-28,subscribed,WAR-739,,9
4794,242,2023-09-20,subscribed,siw-327,,4
4795,138,2024-06-25,burned,CQO-492,2024-08-25,10
4796,345,2024-01-31,subscribed,Jvu-497,,5
4797,180,2022-09-22,burned,ImB-486,2022-10-25,9
4798,712,2022-07-25,burned,OEx-916,2022-10-01,2
4799,503,2023-01-31,burned,WIJ-881,2023-02-07,2
4800,203,2022-04-04,subscribed,Zeb-989,,5
4801,573,2022-09-28,subscribed,dUQ-730,,1
4802,192,2023-01-09,burned,zKh-248,2023-02-01,8
4803,5,2024-07-02,burned,Opf-185,2024-07-23,5
4804,890,2024-04-25,subscribed,MgG-426,,10
4805,237,2024-02-18,burned,UzR-766,2024-02-25,2
4806,693,2024-01-15,burned,zjw-787,2024-01-28,9
4807,311,2023-06-10,subscribed,QYC-468,,2
4808,549,2022-08-03,burned,Mmv-057,2022-10-20,7
4809,56,2023-12-01,subscribed,Yme-056,,8
4810,443,2023-08-16,subscribed,EaU-046,,6
4811,237,2023-09-23,burned,Ygc-645,2023-12-06,7
4812,870,2024-05-09,subscribed,FwE-212,,1
4813,861,2023-02-06,subscribed,smp-131,,4
4814,197,2023-11-12,subscribed,hCw-170,,7
4815,585,2022-08-05,burned,oei-983,2022-08-16,1
4816,571,2023-08-03,burned,TzB-617,2023-09-06,1
4817,752,2023-12-16,burned,MDZ-199,2023-12-19,6
4818,514,2023-08-22,subscribed,sLD-952,,4
4819,449,2024-07-05,subscribed,KNA-780,,3
4820,360,2023-09-01,burned,ivY-897,2023-10-09,5
4821,700,2022-03-07,burned,TrD-249,2022-03-11,9
4822,819,2023-05-02,subscribed,hbP-426,,10
4823,30,2022-11-21,burned,HWz-319,2023-01-07,10
4824,779,2024-02-27,burned,DjB-313,2024-05-26,10
4825,988,2024-03-05,burned,PaZ-523,2024-03-11,3
4826,108,2023-07-28,burned,pKM-285,2023-09-28,5
4827,844,2023-08-28,burned,OuL-996,2023-09-27,10
4828,935,2023-03-14,subscribed,jfV-351,,5
4829,602,2024-03-14,burned,wzq-882,2024-06-09,9
4830,717,2023-05-14,burned,kxp-084,2023-05-29,10
4831,891,2022-07-15,subscribed,eyN-257,,4
4832,968,2021-11-10,subscribed,nuJ-705,,1
4833,959,2023-08-24,subscribed,kvW-370,,10
4834,960,2023-07-31,subscribed,NXC-052,,5
4835,445,2024-02-02,burned,hDB-973,2024-03-24,1
4836,893,2022-03-30,burned,Zag-330,2022-05-25,6
4837,438,2023-02-21,burned,FYd-529,2023-05-12,10
4838,732,2024-05-16,burned,BYj-910,2024-07-20,10
4839,890,2023-06-07,subscribed,Cxp-781,,7
4840,606,2024-05-20,subscribed,Asn-819,,1
4841,457,2024-05-14,burned,Ehz-455,2024-05-24,10
4842,615,2023-01-23,burned,ENW-434,2023-04-21,4
4843,735,2024-02-03,burned,oLa-169,2024-03-01,9
4844,698,2023-05-26,burned,WaA-203,2023-06-26,1
4845,981,2024-07-04,subscribed,MrQ-966,,9
4846,696,2024-03-30,burned,bnO-805,2024-05-01,8
4847,495,2023-08-01,subscribed,hzn-813,,5
4848,674,2023-10-22,subscribed,znm-632,,6
4849,247,2023-09-25,subscribed,els-848,,7
4850,543,2024-05-23,subscribed,PCS-478,,4
4851,564,2024-05-01,burned,BGn-388,2024-06-09,6
4852,857,2024-07-10,burned,hjc-273,2024-07-14,7
4853,588,2024-03-10,burned,KKs-468,2024-04-13,6
4854,897,2022-05-03,burned,Orl-690,2022-07-19,6
4855,439,2023-10-25,subscribed,WAc-990,,2
4856,278,2023-01-02,subscribed,kZV-438,,5
4857,552,2021-12-30,subscribed,onj-751,,3
4858,613,2023-09-10,burned,uRA-152,2023-10-01,7
4859,111,2024-05-11,subscribed,RIC-537,,4
4860,385,2023-03-18,subscribed,Ypd-341,,1
4861,833,2022-12-10,subscribed,gIj-659,,6
4862,761,2024-03-15,subscribed,tIn-042,,6
4863,191,2024-04-23,burned,xEl-064,2024-05-29,7
4864,490,2024-03-31,subscribed,EfW-365,,8
4865,694,2023-03-31,subscribed,hSR-268,,3
4866,426,2023-10-16,burned,ahd-358,2023-11-13,6
4867,405,2024-06-07,burned,OKQ-117,2024-06-26,10
4868,335,2024-07-02,burned,cUK-482,2024-08-20,2
4869,209,2022-03-15,subscribed,dgu-206,,9
4870,22,2024-05-18,subscribed,gWu-224,,2
4871,678,2024-03-16,subscribed,jPs-637,,3
4872,611,2023-11-09,subscribed,eHy-632,,10
4873,208,2023-11-23,burned,YPP-515,2023-12-04,2
4874,8,2024-05-30,subscribed,wqi-581,,9
4875,702,2024-03-15,subscribed,cwE-693,,1
4876,687,2022-08-28,burned,uHx-361,2022-11-04,5
4877,785,2024-02-03,burned,qWO-159,2024-03-09,1
4878,529,2024-06-22,burned,YrZ-401,2024-07-29,5
4879,602,2024-07-04,subscribed,MHP-039,,8
4880,653,2024-02-13,subscribed,aSD-518,,8
4881,657,2023-04-13,subscribed,SpX-072,,8
4882,166,2023-09-13,subscribed,IXY-692,,2
4883,849,2024-07-10,subscribed,yRS-691,,8
4884,496,2024-07-10,burned,GlT-962,2024-08-03,5
4885,590,2022-10-03,burned,CIg-250,2022-11-03,1
4886,429,2024-02-16,subscribed,yJy-854,,7
4887,774,2024-05-06,subscribed,nrr-793,,6
4888,163,2024-03-04,subscribed,LSG-067,,5
4889,366,2024-04-09,subscribed,COK-303,,1
4890,526,2022-09-02,subscribed,DkG-355,,1
4891,239,2024-05-09,burned,OKO-475,2024-07-13,6
4892,72,2024-03-15,burned,gfC-712,2024-04-13,10
4893,445,2024-05-19,burned,UWk-471,2024-07-01,7
4894,655,2024-05-23,subscribed,JRP-740,,10
4895,822,2024-06-23,subscribed,vsW-144,,10
4896,509,2023-08-13,burned,zgg-407,2023-08-15,1
4897,795,2024-07-04,burned,Pcw-169,2024-09-17,9
4898,269,2023-01-01,subscribed,hbJ-655,,4
4899,753,2024-01-27,burned,PJC-807,2024-03-09,5
4900,415,2024-02-13,burned,BXQ-258,2024-03-16,2
4901,245,2022-12-12,subscribed,aAc-959,,10
4902,675,2024-04-19,burned,Akn-640,2024-05-06,8
4903,60,2024-03-09,burned,kTK-399,2024-04-27,2
4904,6,2023-07-01,burned,Qcn-342,2023-09-18,3
4905,709,2023-07-23,subscribed,rqs-817,,9
4906,982,2024-07-02,burned,MCj-183,2024-07-28,2
4907,570,2024-01-07,burned,pPz-984,2024-03-14,6
4908,817,2024-03-15,burned,XCi-424,2024-05-13,4
4909,407,2024-02-29,subscribed,eJE-040,,7
4910,217,2024-05-20,subscribed,GrC-815,,6
4911,930,2024-07-06,burned,nDy-657,2024-08-02,10
4912,26,2024-05-23,subscribed,gQJ-260,,9
4913,815,2023-11-25,burned,vjG-818,2024-02-07,9
4914,5,2023-07-14,subscribed,jnt-993,,10
4915,986,2024-04-10,subscribed,JAz-696,,4
4916,532,2023-11-30,burned,pAl-500,2024-01-09,1
4917,390,2023-01-27,burned,Zox-316,2023-04-12,2
4918,710,2023-11-23,burned,AYZ-986,2023-12-03,8
4919,571,2023-11-21,subscribed,weO-116,,10
4920,448,2024-04-20,burned,RQV-942,2024-05-25,8
4921,754,2024-03-22,subscribed,Kxg-452,,2
4922,146,2023-02-25,subscribed,scL-780,,4
4923,388,2024-06-08,burned,nyK-948,2024-07-22,1
4924,785,2023-12-22,subscribed,JDU-834,,7
4925,249,2024-02-01,burned,CHL-934,2024-02-21,4
4926,526,2022-12-05,subscribed,uey-167,,8
4927,462,2023-10-06,burned,OgJ-009,2023-10-07,9
4928,13,2023-02-11,subscribed,MfF-142,,9
4929,903,2024-05-21,subscribed,lKp-690,,3
4930,384,2024-06-15,burned,XRh-202,2024-08-15,5
4931,556,2022-11-15,subscribed,JRX-748,,6
4932,887,2024-06-02,burned,Pvm-133,2024-06-06,6
4933,399,2024-05-15,subscribed,CRc-022,,10
4934,19,2024-06-18,subscribed,mtH-010,,8
4935,575,2022-06-22,subscribed,NjS-113,,6
4936,491,2024-05-09,burned,UXW-846,2024-08-06,6
4937,751,2024-01-13,burned,ycA-187,2024-04-10,4
4938,419,2024-03-13,burned,mMc-553,2024-05-18,7
4939,337,2022-12-04,burned,TnC-415,2022-12-13,8
4940,419,2023-11-02,burned,MTl-628,2024-01-17,3
4941,915,2023-08-17,subscribed,MmQ-610,,7
4942,916,2023-09-08,subscribed,zCc-193,,3
4943,612,2023-11-28,burned,qrI-292,2023-12-25,8
